,id,user,text,datetime,time,replies,retweets,likes,bookmarks,views,query,candidate,date,hour,date_only,sentiment
1653,1906814005554856307,revista piauí,"Em 2021, o jornalista Lucas Figueiredo recebeu um lote de correspondências escritas por exilados que nunca chegaram aos destinatários – entre eles, Rubens Paiva. Leia: https://piaui.co/4hH6fUG",2025-03-31 21:01:00+00:00,31 de mar,4,79,271,0,8952,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-03-31,21:01:00,2025-03-31,neutral
1654,1907148006572343754,Pedro Moreira,"Rui Tavares: ""Não pode ser Luís Montenegro a decidir que debates faz e a quais não vai.""

Tenho uma novidade para o Rui Tavares: Pode, pode.",2025-04-01 19:08:12+00:00,1 de abr,33,33,513,0,19917,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-01,19:08:12,2025-04-01,neutral
1655,1906340704873304268,𝖊 𝖛 𝖊 𝖑 𝖑 𝖞 𝖓 ⚢,"A capa dele tá vermelha demais, fazendo alusão a ditadura comunista que o lula e o Alexandre de Moraes querem instaurar no nosso país, essa obra é WOKE!!! https://x.com/UniversoDCnaut/UniversoDCnauta/status/1906339718100296136…",2025-03-30 13:40:16+00:00,30 de mar,7,56,287,0,4062,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-03-30,13:40:16,2025-03-30,negative
1656,1907421062045876582,Luís Ribeiro,"A minha editora acaba de me enviar os direitos de autor dos meus livros. Em 2024, ainda vendi 5 livros por mês, sendo que o primeiro, “Histórias do Tejo”, saiu há 13 anos e o segundo, “Era uma vez Lisboa”, há 8.
Dito isto, ainda não foi desta que fiquei rico a escrever livros.",2025-04-02 13:13:14+00:00,2 de abr,77,3,210,1,9988,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-02,13:13:14,2025-04-02,neutral
1657,1906113136861536753,Luan Soares | Tarô e Cura Emocional," Touro - Conselho

Às vezes, a paciência é o maior desafio, mas é também a chave para o que você tanto deseja. Nem sempre as coisas acontecem no tempo que imaginamos, mas isso não significa que você não está no caminho certo. Cada passo que você dá, por menor que pareça, te",2025-03-29 22:36:00+00:00,29 de mar,6,34,423,0,25727,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-03-29,22:36:00,2025-03-29,neutral
1658,1906163761922089161,Olavo de Carvalho (Parody),"""Não tenha medo de PARECER louco quando descreve com racionalidade objetiva uma situação louca.”
-- Olavo de Carvalho, no livro “Diário - Volume 2”.",2025-03-30 01:57:10+00:00,30 de mar,2,30,240,0,17319,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-03-30,01:57:10,2025-03-30,neutral
1659,1907538164232671318,lu,"cm todo respeito mas é esse argumento que é a coisa mais rasa e superficial kkk porra é um livro de ficção que serve como base literária pra diversas criticas e questionamentos atuais e literalmente EDUCA as pessoas sobre governos autoritários, desumanização, luta de classes etc",2025-04-02 20:58:33+00:00,2 de abr,5,82,498,0,7400,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-02,20:58:33,2025-04-02,negative
1660,1906468155352117583,Luan Soares | Tarô e Cura Emocional," Virgem - Energia Semanal

Essa semana o 5 de Paus chega com uma mensagem profunda. Pode ser que você esteja imerso (a/e) em uma tempestade de mal-entendidos, ou uma sensação de caos ao seu redor. Por mais que o coração queira desistir, eu te digo: essa agitação está",2025-03-30 22:06:43+00:00,30 de mar,7,19,228,0,11645,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-03-30,22:06:43,2025-03-30,neutral
1661,1905988160892321897,Fúria e Tradição,"Esse é um homem de verdade: ele trabalha com o que é necessário para sobreviver mas não deixa de sonhar com a grandeza que um dia irá alcançar, e pela qual irá se esforçar a vida toda para conseguir.

Alguns homens nascem grandes, outros precisam impor a grandeza diante de si.",2025-03-29 14:19:23+00:00,29 de mar,9,57,613,0,12401,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-03-29,14:19:23,2025-03-29,positive
1662,1907981203812266444,Roberto Reis,"O que me diferencia nas análises políticas?
Simples: tenho amigos brilhantes. 

Especialistas geniais em suas áreas.
Gente que domina o jogo.
Gente que vive o jogo.

E toda vez que me deparo com um tema espinhoso, faço o que os espertos fazem: ligo. 

Pergunto. Escuto. Debato.",2025-04-04 02:19:02+00:00,4 de abr,96,10,393,0,60346,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-04,02:19:02,2025-04-04,positive
1663,1908198026587382131,Guto Zacarias,"OS LIVROS DE ECONOMIA NÃO ESTÃO SUPERADOS!

Depois do Lula taxar as compras internacionais dos brasileiros, os Correios apontaram que a sua receita diminuiu em mais de R$ 2 BILHÕES.

Ao contrário do que o Lula disse, os livros de Economia não estão ultrapassados e, quando o",2025-04-04 16:40:36+00:00,4 de abr,9,21,290,0,4500,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-04,16:40:36,2025-04-04,negative
1664,1908301838706745706,Beyoncé Access | Fan Page," A editora brasileira “Globo Livros"", do Grupo Globo (TV Globo), lançará em 22/04, a versão em português da autobiografia ""MATRIARCA"", de Tina Knowles, a mãe da Beyoncé. 

Livro físico: R$74,90
Kindle: R$59,90

Já em pré-venda na Amazon Brasil: https://amzn.to/3RoZKL3 *publi",2025-04-04 23:33:07+00:00,5 de abr,17,94,1207,0,125665,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-04,23:33:07,2025-04-04,neutral
1665,1907881452349567018,Joaquin Teixeira, Em breve nos melhores puteiros e livrarias do Brasil. Aguardem!,2025-04-03 19:42:39+00:00,3 de abr,28,31,581,0,25559,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-03,19:42:39,2025-04-03,positive
1666,1906689031804510701,Tasia Aránguez,"Como he visto algunas opiniones, en especial de varones, indignadas con mi opinión crítica con la sentencia de Alves, comparto este artículo científico donde argumento por extenso mi postura sobre el consentimiento activo y la necesidad de prescindir de la prueba del",2025-03-31 12:44:24+00:00,31 de mar,34,116,267,0,11908,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-03-31,12:44:24,2025-03-31,negative
1667,1906924087512866875,Cídya Mara,"Discurso de Rubens Paiva na Rádio Nacional no dia 1° de Abril de 1964, há exatos 61 anos.

DITADURA NUNCA MAIS",2025-04-01 04:18:26+00:00,1 de abr,4,312,999,0,7575,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-01,04:18:26,2025-04-01,neutral
1668,1907243765384794594,Assanhando Livros |,"livro pavoroso que o homem estupra a própria mulher dormindo. A mona acorda sendo abusada e depois transforma o abuso em ""sexo"" ",2025-04-02 01:28:43+00:00,2 de abr,17,41,310,0,28411,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-02,01:28:43,2025-04-02,negative
1669,1907943776925991130,Guillermo Federico Piacesi,"Olavo de Carvalho, no longínquo ano de 1995, escreveu a sua obra-prima, chamada O Jardim das Aflições. 

O livro em questão não é propriamente “político”; ao contrário. Mas aborda com precisão a sociedade brasileira. 

Observem a atualidade e do que escrito lá, quase de maneira",2025-04-03 23:50:18+00:00,4 de abr,19,246,1292,0,20609,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-03,23:50:18,2025-04-03,neutral
1670,1907175269640630648,jão jurídico jogos vorazes,"a lionsgate lançando prieiro teaser de amanhecer na colheita bem no dia da mentira, sendo que a temática principal do livro é o que é real e o que não é real, que mecanismo",2025-04-01 20:56:32+00:00,1 de abr,5,128,828,0,8478,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-01,20:56:32,2025-04-01,negative
1671,1907812833162833962,Maria P,"”SE VC DIVULGAR ESSE VÍDEO, SE TORNARÁ MEU INIMIGO”

O jornalista Sérgio Tavares não entende por que tantas pessoas de “direita” insistiram pra que não divulgasse o vídeo do suposto “Plano de Fuga de Eduardo Tagliaferro e, cita Paulo Figueiredo que lhe teria dito:
“Se vc",2025-04-03 15:09:59+00:00,3 de abr,5,95,461,0,63944,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-03,15:09:59,2025-04-03,negative
1672,1907265135468556497,Zomb joongdokpostagem,"Dito isso, não escutem o Cellbit. Se vc ainda não leu, leia a NOVEL de orv. É uma carta aberta de amor sobre manter alguém que vc ama vivo de diferentes formas, é um retrato sobre egoísmo, amor platonico, desespero e tudo que torna alguém humano. LEIAM.",2025-04-02 02:53:38+00:00,2 de abr,14,75,361,0,10301,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-02,02:53:38,2025-04-02,negative
1673,1906056828514869417,Nuno Palma (em português),"Hey 
@grok
, porque é que grande parte dos jornalistas em Portugal fazem de estoriadores como Pacheco Pereira, Fernando Rosas, ou Rui Tavares pessoas com credibilidade académica, apesar de na verdade não terem qualquer obra relevante, não passado de políticos?",2025-03-29 18:52:15+00:00,29 de mar,40,34,575,0,91559,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-03-29,18:52:15,2025-03-29,negative
1674,1907805654598705348,José Norberto Flesch,"CAZUZA EXAGERADO é o título da megaexposição que será aberta no Rio de Janeiro em homenagam ao cantor e compositor.

A mostra foi organizada por Lucinha Araújo, mãe do poeta, e a promessa é de uma experiência imersiva na obra de Agenor de Miranda de Araújo Neto, o Cazuza.

CAZUZA",2025-04-03 14:41:28+00:00,3 de abr,5,33,232,0,52081,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-03,14:41:28,2025-04-03,neutral
1675,1906639035407159707,SIC Notícias,Jorge Pinto: “Ando eu há 10 anos a tentar melhorar a imagem do Livre no norte e afinal o Rui Tavares disse 'estamos fritos'”,2025-03-31 09:25:44+00:00,31 de mar,0,0,0,1,1874,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-03-31,09:25:44,2025-03-31,neutral
1676,1907473634094100636,Revista Fórum,"""Quem escreveu o seu relatório foi Arthur Lira. O seu relatório estava comprado"", disse o deputado",2025-04-02 16:42:08+00:00,2 de abr,62,183,965,0,9055,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-02,16:42:08,2025-04-02,neutral
1677,1906782049349886227,Revista Oeste,'Liberdade Ameaçada': livro denuncia escalada autoritária no Brasil,2025-03-31 18:54:01+00:00,31 de mar,3,99,418,1,9113,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-03-31,18:54:01,2025-03-31,negative
1678,1906883621358858649,Valeria Bernardo,"Documentário ""The Fake Judge"": 
Áudio exclusivo do Ex-Assessor direto de Alexandre de Moraes que está em fuga do Brasil, com medo que o assassinem a ele e à sua família. 
Trecho de 2 minutos do áudio de Eduardo Tagliaferro, ex-chefe do Gabinete de luta contra a  https://x.com/NoticiasTavare/NoticiasTavares/status/1906867954383253696…",2025-04-01 01:37:38+00:00,1 de abr,9,138,341,0,5515,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-01,01:37:38,2025-04-01,negative
1679,1906882010406142130,Cl@uFlorid@,"Canal Sergio Tavares
@NoticiasTavares
 Documentário ""The Fake Judge"": Áudio exclusivo do Ex-Assessor direto de Alexandre de Moraes que está em fuga do Brasil, com medo que o assassinem a ele e à sua família. Trecho de 2 minutos do audio de Eduardo Tagliaferro, ex-chefe do Gabinete",2025-04-01 01:31:14+00:00,1 de abr,13,167,454,0,6044,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-01,01:31:14,2025-04-01,negative
1680,1906906521532768552,Joaquim Ribeiro,"Áudio exclusivo , de dois minutos, de Eduardo Tagliaferro, ex- Assessor direto de Alexandre de Moraes no TSE, em conversa com jornalista Oswaldo Eustáquio, combinando plano de fuga do Brasil juntamente com sua família , por medo de ser preso e possivelmente assassinado. 
 A",2025-04-01 03:08:38+00:00,1 de abr,18,436,1830,0,55602,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-01,03:08:38,2025-04-01,negative
1681,1905776826888454561,AbrilAbril,"Editorial: Foi uma entrevista em que, apesar do acinte, José Rodrigues dos Santos deixou Rui Tavares expor os seus pontos de vista, e ainda bem. Ficámos (ainda mais) esclarecidos.",2025-03-29 00:19:37+00:00,29 de mar,0,5,15,0,370,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-03-29,00:19:37,2025-03-29,positive
1682,1908256725146472726,silvia.❥,"Comunque su Amazon è uscito il suo libro cartaceo, costa circa 7€! Se avete la possibilità, prendetelo, è una lettura molto interessante 

https://amzn.eu/d/6BzJ6j5",2025-04-04 20:33:51+00:00,4 de abr,3,333,1739,0,84226,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-04,20:33:51,2025-04-04,positive
1683,1906912313166422041,Mauro Cezar,"No blog:

O presidente do Santos, a derrota para o Vasco e a desconexão da realidade",2025-04-01 03:31:38+00:00,1 de abr,0,8,201,0,15427,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-01,03:31:38,2025-04-01,negative
1684,1907498103084650794,CRIAS DA TOCA | Fan Account,"GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOLLLLLLLLLLLLL DO CRUZEIROOO!!!
 
MEU ITALIANO É FODAAAA!! LINDO PASSE DE RHUAN GABRIEL E CAUAN BAPTISTELLA ENCHE O PÉ E ABRE O PLACAR PARA A RAPOSA!!

Transmissão: MASSA BRUTA TV
#RBBxCRU | 0-1 | #BrasileiroU20  - 4° RODADA",2025-04-02 18:19:22+00:00,2 de abr,7,10,337,0,6513,Rui Tavares Livre since:2025-03-29 until:2025-04-05 lang:pt,Rui Tavares,2025-04-02,18:19:22,2025-04-02,negative
1685,1910832607639515266,Daniel Coelho,Para além de todas estas merdas ainda disse que Joacine foi escolhida pelo livre quando é mentira. Há o processo de primárias e é votado pelos membros. O Rui Tavares nem estava nas listas na altura... Isto para tentar justificar as más escolhas dos americanos +,2025-04-11 23:09:29+00:00,12 de abr,0,0,0,0,70,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,23:09:29,2025-04-11,negative
1686,1910817586016628936,MPereiraC,Rui Tavares quer substituir a NATO.  A posição do Livre é outra?,2025-04-11 22:09:48+00:00,11 de abr,0,1,10,0,565,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,22:09:48,2025-04-11,negative
1687,1910808554971505134,Chukcha,"Isso ser problema de ego de Nuno Melo. E de Rui Tavares, acima de tudo, que achar que LIVRE ser seu partido unipessoal... Que o ser, infelizmente. Mas isso serem outros quinhentos.",2025-04-11 21:33:55+00:00,11 de abr,0,0,0,0,75,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,21:33:55,2025-04-11,negative
1688,1910798698952511862,mateus :),"ver o Nuno Melo dizer que foi o Livre que escolheu a Joacine em vez de escolher o Rui Tavares, quando o Rui nem candidato nas primárias era, foi incrível",2025-04-11 20:54:45+00:00,11 de abr,0,0,8,0,427,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,20:54:45,2025-04-11,negative
1689,1910797109080809874,Sérgio,"A Isabel Mendes Lopes é tão líder do Livre como Rui Tavares. 

Esse comentário só demonstrou ignorância tua.",2025-04-11 20:48:26+00:00,11 de abr,0,0,3,0,160,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,20:48:26,2025-04-11,negative
1690,1910795264815775843,Jornal SOL,Livre VS AD (CDS): “Rui Tavares está convencido de que é primeiro-ministro”,2025-04-11 20:41:06+00:00,11 de abr,0,0,0,0,471,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,20:41:06,2025-04-11,neutral
1691,1910795264337588248,ionline,Livre VS AD (CDS): “Rui Tavares está convencido de que é primeiro-ministro”,2025-04-11 20:41:06+00:00,11 de abr,0,0,0,0,392,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,20:41:06,2025-04-11,neutral
1692,1910793930339131887,I just believe in Crypto,Fez birra e muito bem! Detesto o Livre e o Rui Tavares mas o Luís Montenegro recusar alguns debates é vergonhoso e inadmissível... Nunca vi tal! CHEGA de palhaçada! Viva o André Ventura! Fui PSD até à saída do grande Passos Coelho! Este PSD é um lixo,2025-04-11 20:35:48+00:00,11 de abr,0,0,0,0,150,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,20:35:48,2025-04-11,negative
1693,1910792891540316569,Voto Político,"Rui Tavares: ""Já percebi porque é que Nuno Melo queria muito debater comigo, para não passar as vergonhas que acabou de passar agora ao perder o fio à meada em todas as áreas, incluindo a Defesa, com a minha co-porta do LIVRE, a grande Isabel Mendes Lopes""",2025-04-11 20:31:40+00:00,11 de abr,13,12,187,0,4470,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,20:31:40,2025-04-11,negative
1694,1910785088725409954,Hugo Lourenço,O Nuno Melo não é o número um de nenhuma lista. O Rui Tavares é o número um da lista do LiVRE. Se querem debater com o número um ganhem coragem e candidate-se o CDS sozinho!,2025-04-11 20:00:40+00:00,11 de abr,0,0,4,0,284,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,20:00:40,2025-04-11,neutral
1695,1910776837338517878,João V. Barbosa,O Rui Tavares também não é líder do Livre.,2025-04-11 19:27:53+00:00,11 de abr,2,0,0,0,127,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,19:27:53,2025-04-11,neutral
1696,1910773678046109728,Sérgio,"O representante da AD fez birra e não quis debater, em resposta a isso o LIVRE apresentou também outra candidata para aceder à vontade de diversificar da AD.

O CDS (o substituto/moleta) tem o descaramento de acusar Rui Tavares de ter medo.

É o que dá termos um mau sistema.",2025-04-11 19:15:19+00:00,11 de abr,0,1,15,0,850,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,19:15:19,2025-04-11,negative
1697,1910760324111782205,Simão,"O Livre tem supostamente dois porta-vozes, mas só um vai aos debates. 
Depois de desprezar o papel de Nuno Melo na AD, substituem Rui Tavares por Isabel Mendes Lopes. O que é que isso diz sobre como perceciona esta no partido? 
Será que têm dois porta vozes ou são uma fraude?",2025-04-11 18:22:16+00:00,11 de abr,0,0,12,0,967,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,18:22:16,2025-04-11,negative
1698,1910637469424296081,Fernando,"Há um detalhe no Livre a que o PCP nunca chegou  - Rui Tavares pensa que a UE pode ser união soviética do século XXI
Ao contrário da China, que se recusou a dada altura a seguir as pisadas do sovietismo, o Livre ainda acredita que a gratuitidade e o Estado Social são a solução",2025-04-11 10:14:05+00:00,11 de abr,0,0,0,0,36,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,10:14:05,2025-04-11,negative
1699,1910637465078988943,Hugo Lourenço,"O Rui Tavares é o número um da lista do LIVRE às eleições legislativas 2025, o Nuno Melo não é o primeiro da lista da AD.",2025-04-11 10:14:04+00:00,11 de abr,0,0,0,0,57,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,10:14:04,2025-04-11,neutral
1700,1910632518753140928,Urbano Marques,"Esta noite, às 21H00, na 
@tvi
 , 
@NunoMeloMDN
 em debate c/ Isabel Mendes Lopes, líder parlamentar do LIVRE, uma vez q Rui Tavares se arrogando candidato a PM (!), receou q do confronto de ideias c/ Nuno Melo se verificasse a falência das ideias q defende para  e os Portugueses.",2025-04-11 09:54:24+00:00,11 de abr,2,0,4,0,190,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,09:54:24,2025-04-11,neutral
1701,1910626028218691951,Katia P Afonso," sorte a dele q o Livre vai, e bem, enviar alguém em substituição do rui tavares, senão seria uma imersão a pique",2025-04-11 09:28:37+00:00,11 de abr,0,0,8,0,331,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,09:28:37,2025-04-11,negative
1702,1910611320489001163,NorthCreake Tseng,"O Rui Tavares, ficou com medo. Medo de ser acusado de atropelamento. Coitadinho do Melinho se fosse debater com o lider do Livre.",2025-04-11 08:30:10+00:00,11 de abr,0,0,0,0,94,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,08:30:10,2025-04-11,negative
1703,1910495085969494350,João Caetano de Sousa,"Para Nuno Melo já era fácil derrotar Rui Tavares, mas com Isabel Mendes Lopes no debate, é só uma oportunidade para humilhar ainda mais o Livre.",2025-04-11 00:48:18+00:00,11 de abr,4,3,4,0,3179,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-11,00:48:18,2025-04-11,negative
1704,1910470212190953649,Grok,"A proposta de Rui Tavares, do Livre, não era dar 5.000 euros diretamente a cada bebé nascido em Portugal sem condições. Chamada ""herança social"", previa uma conta poupança de 5.000 euros para cada bebé com residência em Portugal, acessível aos 18 anos. A ideia foi rejeitada e não",2025-04-10 23:09:28+00:00,11 de abr,0,1,7,0,98,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-10,23:09:28,2025-04-10,negative
1705,1910428366911791390,Carmo Torres,"então mas em que ficamos?!!??
«Legislativas: Livre diz que “verdadeiro pé-de-meia” é herança social de 5000 euros
O porta-voz do Livre, Rui Tavares, disse este domingo que um verdadeiro ""pé-de-meia"" para os jovens seria um apoio à nascença de 5.000 euros»",2025-04-10 20:23:11+00:00,10 de abr,0,0,0,0,5,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-10,20:23:11,2025-04-10,neutral
1706,1910426676506636563,Jaime Toga,"Quando acabam a ter que beber do próprio veneno, optam por relativizar…
Paulo Raimundo, segundo os seguidores da 
@intrapolis
, esteve melhor no debate com Rui Tavares.
Como isso fugia ao guião pré-estabelecido, a culpa é das expectativas…

#legislativas2025
#cdu
#pcppev
#livre",2025-04-10 20:16:28+00:00,10 de abr,0,0,10,0,282,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-10,20:16:28,2025-04-10,negative
1707,1910412076771934709,Conhecer as Tendências,O Livre não aceitou. Não será Rui Tavares q irá debater com o Nuno Melo.,2025-04-10 19:18:27+00:00,10 de abr,0,0,2,0,109,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-10,19:18:27,2025-04-10,negative
1708,1910391499441029627,José Diogo Horta Osório,"Que nojo é isto! O parvo lá de trás a babar-se, cuspindo e o parvo senil a dizer umas palavras em inglês, com má pronuncia…é desta que vamos ficar livres do bloco ( livre or free)… O Rui Tavares é que se está a rir…",2025-04-10 17:56:41+00:00,10 de abr,3,4,110,0,1911,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-10,17:56:41,2025-04-10,negative
1709,1910385464156074442,-,"E mesmo que este não fosse o caso, quem é que achas que ia parar à guerra se o LIVRE podesse fazer aquilo que quer fazer? O Rui Tavares?",2025-04-10 17:32:42+00:00,10 de abr,0,0,0,0,67,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-10,17:32:42,2025-04-10,negative
1710,1910375756581969997,Helder Silva,"O Rui Tavares só tem que aparecer e estando o Nuno Melo, fazer uma declaração em como o Montenegro faltou ao respeito ao Livre á democracia, e aos Portugueses, mais uma vez fugindo ao debate politico e abandonar o palco, colocando-se á disposição da TVi para entrevista.
@LIVREpt",2025-04-10 16:54:08+00:00,10 de abr,0,0,0,0,140,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-10,16:54:08,2025-04-10,negative
1711,1910369847512285495,Sara,Concordo! O Rui Tavares é uma ameaça ao mundo livre. Completamente formatado,2025-04-10 16:30:39+00:00,10 de abr,0,0,2,0,50,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-10,16:30:39,2025-04-10,negative
1712,1910340227018719551,Grok,"@FMadeA17
 @JornalPoligrafo
 Olha, o Rui Tavares é um historiador e político com um percurso sólido – fundador do Livre, deputado na Assembleia da República e vereador em Lisboa, com um portfólio que inclui Direitos Humanos e Cultura. Cresceu numa zona com forte influência de",2025-04-10 14:32:57+00:00,10 de abr,0,0,2,0,104,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-10,14:32:57,2025-04-10,neutral
1713,1910328796009443730,Daniel Henrique,Ainda no debate com o Rui Tavares (de quem não gosto nada) acusou o líder do Livre de vitimização. O que faz hoje? Vitimiza-se. A cassete é sempre a mesma.,2025-04-10 13:47:31+00:00,10 de abr,0,0,18,0,195,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-10,13:47:31,2025-04-10,negative
1714,1910328340940042531,Daniel Henrique,"Ainda no debate com o Rui Tavares acusou o líder do Livre de só se vitimizar, já nesta entrevista usou a cartada da vitimização. O Ventura é tão previsível pois repete sempre a mesma cassete. Quem ainda leva este homem e partido a sério?",2025-04-10 13:45:43+00:00,10 de abr,0,0,6,0,273,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-10,13:45:43,2025-04-10,negative
1715,1910325239680053479,Manuela Silva,"só encontro este, Francisco Ferreira da Silva Paupério do Livre, mas já andou na juventude socialista. A mulher do Rui Tavares tbm é embaixadora pelo PS. São tentáculos do polvo",2025-04-10 13:33:23+00:00,10 de abr,0,0,0,0,24,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-10,13:33:23,2025-04-10,neutral
1716,1910324886318231565,Luís Paulino,"o Livre do sonso Rui Tavares só tem dois tipo de eleitores, burros ou bloquistas descontentes com as manas",2025-04-10 13:31:59+00:00,10 de abr,0,0,2,0,140,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-10,13:31:59,2025-04-10,negative
1717,1910316190825652388,Martim Marques Alberto,"Comentário sobre o debate de ontem entre CDU e Livre:

No debate da SIC Notícias, Paulo Raimundo, centrado nas suas convicções, mostrou-se desconectado da realidade atual, merecendo nota 4. 
Já Rui Tavares, com a sua visão europeísta, destacou - se mais merecendo uma nota 7.",2025-04-10 12:57:26+00:00,10 de abr,0,0,0,0,81,Rui Tavares Livre since:2025-04-05 until:2025-04-12 lang:pt,Rui Tavares,2025-04-10,12:57:26,2025-04-10,positive
