id,user,text,datetime,time,replies,retweets,likes,bookmarks,views,query,candidate,date,hour,date_only
1874880712974995925,Veritas lux mea,"Sempre os mesmos!
Segundo o PS, PSD/CDS e extrema esquerda, jornalistas e comentadeiros, são apenas percepções dos portugueses.

Os novos portugueses do Luis Montenegro.",2025-01-02 18:09:30+00:00,2 de jan,0,0,0,0,37,Luis Montenegro PSD since:2024-12-29 until:2025-01-05 lang:pt,Luis Montenegro,2025-01-02,18:09:30,2025-01-02
1874783874712285203,LuisCirilo,BP ? Não  me diga que o Joaquim Miranda Sarmento já se nomeou a ele próprio como governador do Banco de Portugal com a conivência cúmplice do primeiro ministro? Ou o SS estará  a confundir PSD com PS e Montenegro com Costa?,2025-01-02 11:44:42+00:00,2 de jan,0,0,0,0,116,Luis Montenegro PSD since:2024-12-29 until:2025-01-05 lang:pt,Luis Montenegro,2025-01-02,11:44:42,2025-01-02
1908243871785771388,Antonio de Sousa Ramalhete,"Aqui vai um ""desenho"" para quem ainda não entendeu isto ! ...
 
#Spirumviva
#LuisMontenegro 
#SpirumvivaGate 
#PSD",2025-04-04 19:42:47+00:00,4 de abr,0,0,0,0,18,#LuisMontenegro since:2025-03-29 until:2025-04-05 lang:pt,Luis Montenegro,2025-04-04,19:42:47,2025-04-04
1907694061059776848,Reis Lima Quarteu,Como não investir na #bolsa segundo as “dicas” de #LuisMontenegro https://eco.sapo.pt/opiniao/como-nao-investir-na-bolsa-segundo-o-exemplo-e-as-dicas-do-primeiro-ministro/… #Portugal #economia,2025-04-03 07:18:02+00:00,3 de abr,0,0,0,0,21,#LuisMontenegro since:2025-03-29 until:2025-04-05 lang:pt,Luis Montenegro,2025-04-03,07:18:02,2025-04-03
1907390518444610022,A Televisão,"Luís Montenegro assinala data especial: ""Continuamos juntos, lado a lado""
#Famosos #Geral#destaque #LuísMontenegro
https://atelevisao.com/famosos/luis-montenegro-assinala-data-especial-continuamos-juntos-lado-a-lado/?utm_source=atv&utm_medium=facebook…",2025-04-02 11:11:51+00:00,2 de abr,0,0,0,0,129,#LuisMontenegro since:2025-03-29 until:2025-04-05 lang:pt,Luis Montenegro,2025-04-02,11:11:51,2025-04-02
1907336917739262108,RTP Notícias,"O líder do #PS volta a atacar #LuísMontenegro, considerando que a reeleição do primeiro-ministro seria manter um clima de suspeição e instabilidade.

#Política #RTP #Antena1 #RTPNotícias",2025-04-02 07:38:52+00:00,2 de abr,0,2,8,0,1076,#LuisMontenegro since:2025-03-29 until:2025-04-05 lang:pt,Luis Montenegro,2025-04-02,07:38:52,2025-04-02
1910605233119547618,Nuno Valinhas,"""#LuísMontenegro defendia o #PNS com firmeza. #Grok, irónico, comentava: 'Interessante, mas #ridículo'. A política era agora meme, análise e trending topic. No fundo, o poder também precisava de curtidas.""

#minicontosChatGPT",2025-04-11 08:05:59+00:00,11 de abr,0,0,0,0,525,#LuisMontenegro since:2025-04-05 until:2025-04-12 lang:pt,Luis Montenegro,2025-04-11,08:05:59,2025-04-11
1910319673020739888,CNN Portugal,"O Governo prepara-se para responder às tarifas aduaneiras dos EUA com um pacote de medidas superior a dez mil milhões de euros.

Acompanhe ao minuto: https://swki.me/vXid37hC

#luismontenegro #governo #tarifas #donaltrump #medidas",2025-04-10 13:11:16+00:00,10 de abr,12,5,22,0,3968,#LuisMontenegro since:2025-04-05 until:2025-04-12 lang:pt,Luis Montenegro,2025-04-10,13:11:16,2025-04-10
1913172661926035924,Ana Paula Sousa,"Até que enfim eu vejo alguém com neurónios logo pela manhã!
#PedroNunoSantos
#LuisMontenegro 
@AndreCVentura
 
#legislativas2025",2025-04-18 10:08:02+00:00,18 de abr,0,0,0,0,110,#LuisMontenegro since:2025-04-12 until:2025-04-19 lang:pt,Luis Montenegro,2025-04-18,10:08:02,2025-04-18
1912960262002336047,A Televisão,"Primeiro-Ministro reage à morte de Nuno Guerreiro: ""O Mundo da música portuguesa ficou mais pobre""
#Famosos#destaque #LuísMontenegro #NunoGuerreiro #primeiroministro
https://atelevisao.com/famosos/primeiro-ministro-reage-a-morte-de-nuno-guerreiro-o-mundo-da-musica-portuguesa-ficou-mais-pobre/?utm_source=atv&utm_medium=facebook…",2025-04-17 20:04:02+00:00,17 de abr,0,0,0,0,397,#LuisMontenegro since:2025-04-12 until:2025-04-19 lang:pt,Luis Montenegro,2025-04-17,20:04:02,2025-04-17
1912930307671835062,PSD no Parlamento," Luís Montenegro é Autêntico e Competente. Isso faz toda a diferença. 

#portugal #política #parlamento #psd #gppsd #luismontenegro",2025-04-17 18:05:00+00:00,17 de abr,46,34,207,0,6436,#LuisMontenegro since:2025-04-12 until:2025-04-19 lang:pt,Luis Montenegro,2025-04-17,18:05:00,2025-04-17
1912633645006794844,Maria Odete Madeira,"https://noticiasaominuto.com/politica/2769266/pns?utm_medium=social… Coincidência estranha?! Não tão estranha, os debates têm estado a correr bem a #PedroNunoSantos, mas aproveitar o momento para reforçar o ataque político/pessoal a #LuísMontenegro é um erro estratégico evidente, esperado por quem fez a denúncia anónima.",2025-04-16 22:26:10+00:00,16 de abr,0,0,0,0,22,#LuisMontenegro since:2025-04-12 until:2025-04-19 lang:pt,Luis Montenegro,2025-04-16,22:26:10,2025-04-16
1912169024860856394,O Senhor da Bola,"Cabrões, gatunos, larápios, bandidos. Desconto à 35 anos e pela primeira vez terei que pagar IRS. Eu que não voto há mais de 15 anos vou ter que ir votar noutro aldrabão, mas à esquerda! Filhos da grande puta.
#PSD #LuísMontenegro #IRS #Ladrões",2025-04-15 15:39:56+00:00,15 de abr,0,0,0,0,53,#LuisMontenegro since:2025-04-12 until:2025-04-19 lang:pt,Luis Montenegro,2025-04-15,15:39:56,2025-04-15
1913588695971643638,Maria Odete Madeira,"É nauseante a poluição #fascista que circula por aí. Fica o registo ético de que #MiguelRelvas é favorável à matriz #Nazi #Chega. #NãoéNão é ""birra"", ou defesa da #Democracia?! #LuísMontenegro #PSD #CDS #AD",2025-04-19 13:41:12+00:00,19 de abr,0,1,0,0,58,#LuisMontenegro since:2025-04-19 until:2025-04-21 lang:pt,Luis Montenegro,2025-04-19,13:41:12,2025-04-19
1831724082619908416,Maria Odete Madeira,"O futuro não é um estado politicamente decretável #LuísMontenegro, é dinâmico e (cogno)antecipado. Sem referentes éticos actualizados como práticas efectivas no MomentoAgora, o futuro permanecerá na insalubridade do AgoraPresente. #PSD #CDS #PS #Chega #IL...",2024-09-05 16:00:27+00:00,5 de set de 2024,0,0,0,0,63,#LuisMontenegro since:2024-09-01 until:2024-09-08 lang:pt,Luis Montenegro,2024-09-05,16:00:27,2024-09-05
1830925226227507331,A VOZ DO POVO!,"Ó COSTA 2 :

 ""NÓS VAMOS GOVERNAR 4 ANOS"".
"" O POVO ESTÁ COM A AD ""

ha ha ha ... 

VAIS?
QUEM TE GARANTIU ISSO ?

VAI MAS É TRABALHAR ENQUANTO AINDA TENS TEMPO!

SE O SALÁRIO MÍNIMO E MÉDIO NÃO AUMENTAR...

VOLTAS OUTRA VEZ PARA ESPINHO CAMPÓNIO ESPERTALHÃO...",2024-09-03 11:06:05+00:00,3 de set de 2024,0,0,0,0,243,#LuisMontenegro since:2024-09-01 until:2024-09-08 lang:pt,Luis Montenegro,2024-09-03,11:06:05,2024-09-03
1830198646521888989,Maria Odete Madeira,"https://sicnoticias.pt/pais/2024-08-30-video-luis-montenegro-tentou-fazer-uma-figura-epica-mas-fez-uma-triste-figura-1d087c09?utm_source=site&utm_medium=share&utm_campaign=twitter… 
Histeria em torno da imagem ""superstar"" de #LuísMontenegro, mas deixam passar NecroEsquema activo de dupla cobrança de #IMI à população idosa enlutada, vulnerável, fácil de manipular. 
@AUT_TRIB_ADUA
 @govpt
 @ppdpsd
 @psocialista
 @_CDSPP
 @PartidoCHEGA
...",2024-09-01 10:58:55+00:00,1 de set de 2024,0,1,0,0,64,#LuisMontenegro since:2024-09-01 until:2024-09-08 lang:pt,Luis Montenegro,2024-09-01,10:58:55,2024-09-01
1836850383932518800,Jose Ribeiro,"#psd #ps #pedronunosantos #luismontenegro 
#chega #andreventura #Corrupção #Portugal
#Política #Democracia 
Portugal Melhor Agora!
A Voz Contra a Corrupção na Política Atual!
Corrupção: Um Obstáculo ao Progresso!
Saiba Mais Aqui E Agora!
 https://i.mtr.cool/xungulfaxq ",2024-09-19 19:30:33+00:00,19 de set de 2024,0,0,0,0,39,#LuisMontenegro since:2024-09-15 until:2024-09-22 lang:pt,Luis Montenegro,2024-09-19,19:30:33,2024-09-19
1836489995546173909,VALÉRIA,"Um presidente de Câmara a fazer um apelo ao governo porque, como diz ele, a população e o coletivo que resta está entregue a si próprio. Que vergonha! 

Precisamos de ajuda JÁ! #Governo #luismontenegro",2024-09-18 19:38:29+00:00,18 de set de 2024,0,0,0,0,43,#LuisMontenegro since:2024-09-15 until:2024-09-22 lang:pt,Luis Montenegro,2024-09-18,19:38:29,2024-09-18
1836306838968508422,Suu,#luismontenegro falou e falar falou bem! Só se espera é que realmente cumpra e daqui a uns anos não se repita o cenário.,2024-09-18 07:30:41+00:00,18 de set de 2024,0,0,0,0,61,#LuisMontenegro since:2024-09-15 until:2024-09-22 lang:pt,Luis Montenegro,2024-09-18,07:30:41,2024-09-18
1836128375997354464,Suu,"""Há interesses que sobrevoam"" muito bem... #luismontenegro",2024-09-17 19:41:33+00:00,17 de set de 2024,0,0,0,0,46,#LuisMontenegro since:2024-09-15 until:2024-09-22 lang:pt,Luis Montenegro,2024-09-17,19:41:33,2024-09-17
1839778289809764469,Politicamente Incensuravel,"Irmãos do Brasil, fiquem sabendo que Luís Montenegro não representa nem 30% de Portugal. Portanto entre 1€ e um presente misterioso, preferimos 1€. 
#portugal #economia #top1 #lula #luismontenegro",2024-09-27 21:25:00+00:00,27 de set de 2024,0,0,5,0,208,#LuisMontenegro since:2024-09-22 until:2024-09-29 lang:pt,Luis Montenegro,2024-09-27,21:25:00,2024-09-27
1838992574213668982,A VOZ DO POVO!,"870€ DE SALÁRIO MÍNIMO ?

NÃO !

OS POVO DEITOU ABAIXO UMA MAIORIA ABSOLUTA PORQUE PORTUGAL ERA MAL GERIDO EM QUASE TUDO!

MUDAMOS...

E O PSD TEM FEITO TUDO IGUAL A ANTÓNIO COSTA EM CERTOS TEMAS ATÉ PIOR...

VAMOS PARA ELEIÇÕES ANTECIPADAS!

NÃO SE PERDE NADA !",2024-09-25 17:22:51+00:00,25 de set de 2024,0,0,0,0,86,#LuisMontenegro since:2024-09-22 until:2024-09-29 lang:pt,Luis Montenegro,2024-09-25,17:22:51,2024-09-25
1842635681836711940,Maria Odete Madeira,"https://zap.aeiou.pt/pedro-nuno-erro-parlamento-631839… Logo agora que estava tudo a correr tão bem... um dos jogadores sussurrou arrependido, o adversário ouviu e as cartas ficaram expostas para as gentes aí ""ouverem"". #PedroNunoSantos #LuísMontenegro #PS #PSD #CDS...",2024-10-05 18:39:15+00:00,5 de out de 2024,0,1,0,0,89,#LuisMontenegro since:2024-09-29 until:2024-10-06 lang:pt,Luis Montenegro,2024-10-05,18:39:15,2024-10-05
1841971446542680318,Maria Odete Madeira,https://noticiasaominuto.com/pais/2644215/em-tempo-de-instabilidade-eis-a-contraproposta-que-governo-para-oe2025… A epoché táctica de #PedroNunoSantos acabou de entrar em looping sináptico (ego)reflexivo...vamos ver o que é que vai sair dali #PS #LuisMontenegro #PSD #CDS,2024-10-03 22:39:49+00:00,3 de out de 2024,0,0,0,0,74,#LuisMontenegro since:2024-09-29 until:2024-10-06 lang:pt,Luis Montenegro,2024-10-03,22:39:49,2024-10-03
1841146908053508213,Maria Odete Madeira,"https://noticiasaominuto.com/pais/2642303/montenegro-garante-que-so-nao-ha-oe-se-ps-e-chega-falharem-na-boa-fe… Boa-fé, #LuísMontenegro?! Com o #PS em epoché táctica e o #Chega da extrema direita populista, boa-fé nem como (psico)postulado se aplica, talvez algum bom-senso se aplique mesmo que Freudiano em formatação Deleuziana...",2024-10-01 16:03:24+00:00,1 de out de 2024,0,0,0,0,68,#LuisMontenegro since:2024-09-29 until:2024-10-06 lang:pt,Luis Montenegro,2024-10-01,16:03:24,2024-10-01
1840861672438649154,sergio lopes,"A promessa para quando? 
@governoportugal
 #luismontenegro #miguelpintoluz",2024-09-30 21:09:58+00:00,30 de set de 2024,0,0,0,0,28,#LuisMontenegro since:2024-09-29 until:2024-10-06 lang:pt,Luis Montenegro,2024-09-30,21:09:58,2024-09-30
1845045388782239963,Maria Odete Madeira,"https://dn.pt/8219905674/ventura-acusa-montenegro-de-mentir-o-primeiro-ministro-negociou-com-o-chega-estou-farto-de-ser-espezinhado/… """"Estou farto e o Chega está farto de ser espezinhado"""" Afinal #AndréVentura é uma alma sensível! Que crueldade, #LuísMontenegro #PSD, não se espezinha almas sensíveis!",2024-10-12 10:14:34+00:00,12 de out de 2024,0,0,0,0,51,#LuisMontenegro since:2024-10-06 until:2024-10-13 lang:pt,Luis Montenegro,2024-10-12,10:14:34,2024-10-12
1844460546730455460,Jose Ribeiro,"#psd #ps #pedronunosantos #luismontenegro 
#chega #andreventura #Corrupção #Portugal
#Política #Democracia 
Portugal Melhor Agora!
A Voz Contra a Corrupção na Política Atual!
Corrupção: Um Obstáculo ao Progresso!
Saiba Mais Aqui E Agora!
 https://i.mtr.cool/bacizxrwev ",2024-10-10 19:30:37+00:00,10 de out de 2024,0,0,0,0,180,#LuisMontenegro since:2024-10-06 until:2024-10-13 lang:pt,Luis Montenegro,2024-10-10,19:30:37,2024-10-10
1844396001978986718,Maria Odete Madeira,"Facilitar #LuísMontenegro?!""mas é preciso ir mais além"". Esta vai ficar na sebenta de insólitos políticos..., puxa para o ridículo manipulador, não havia necessidade #MariaJoãoAvilez...",2024-10-10 15:14:08+00:00,10 de out de 2024,0,0,0,0,54,#LuisMontenegro since:2024-10-06 until:2024-10-13 lang:pt,Luis Montenegro,2024-10-10,15:14:08,2024-10-10
1843978309446910147,JIT2,"À atenção de #LuísMontenegro: “lançar” Marques Mendes à Presidência não será uma aposta forte na perda das eleições presidenciais?
Ainda não chega o incumbente?",2024-10-09 11:34:23+00:00,9 de out de 2024,0,0,0,0,39,#LuisMontenegro since:2024-10-06 until:2024-10-13 lang:pt,Luis Montenegro,2024-10-09,11:34:23,2024-10-09
1843934132239466590,A VOZ DO POVO!,"NÃO DÁ MAIS...
ISTO ESTÁ A PIORAR A CADA DIA QUE PASSA!

PRECISAMOS DE ELEIÇÕES COM URGÊNCIA!

A MAÇONARIA DO PS'D QUER IMPLEMENTAR EM PORTUGAL A
1°DITADURA LGBT DA EUROPA QUIÇÁ DO MUNDO!

IMAGINEM A SEGURANÇA CONTROLADA POR:
GAYS,LÉSBICAS,TRANS
ou pior CIGANOS !",2024-10-09 08:38:50+00:00,9 de out de 2024,0,0,0,0,104,#LuisMontenegro since:2024-10-06 until:2024-10-13 lang:pt,Luis Montenegro,2024-10-09,08:38:50,2024-10-09
1843773905577947227,Vi©tor GNH,"Vamos precisar. Vamos precisar de muita sorte.
#luísmontenegro #avillez
#primeiroministro",2024-10-08 22:02:09+00:00,8 de out de 2024,0,0,3,0,180,#LuisMontenegro since:2024-10-06 until:2024-10-13 lang:pt,Luis Montenegro,2024-10-08,22:02:09,2024-10-08
1847696272305668459,A VOZ DO POVO!,"O POVO ESTÁ FARTO !

O GOVERNO
É UMA MERDA!

NÃO MELHOROU A VIDA DOS PORTUGUESES.

CONTINUAM A POLITICA DE ESCRAVIZAR AS PESSOAS DANDO UMAS ESMOLAS,
PARA PASSAR A IDEIA QUE AUMENTARAM OS SALÁRIOS

NÃO HÁ DIFERENÇA PARA A ÚLTIMA MAIORIA ABSOLUTA!

INVESTIGUEM-NOS!",2024-10-19 17:48:14+00:00,19 de out de 2024,0,0,0,0,46,#LuisMontenegro since:2024-10-13 until:2024-10-20 lang:pt,Luis Montenegro,2024-10-19,17:48:14,2024-10-19
1847690586922348974,Grande Duque,"@LMontenegropm
 :

(...)""Não somos (o PSD) herdeiros nem de Pântanos nem de Bancarrotas""(...)

#LuisMontenegro",2024-10-19 17:25:39+00:00,19 de out de 2024,0,0,0,0,22,#LuisMontenegro since:2024-10-13 until:2024-10-20 lang:pt,Luis Montenegro,2024-10-19,17:25:39,2024-10-19
1846997269708406982,Jose Ribeiro,"#psd #ps #pedronunosantos #luismontenegro 
#chega #andreventura #Corrupção #Portugal
#Política #Democracia 
Portugal Melhor Agora!
A Voz Contra a Corrupção na Política Atual!
Corrupção: Um Obstáculo ao Progresso!
Saiba Mais Aqui E Agora!
 https://i.mtr.cool/rydrltffup ",2024-10-17 19:30:39+00:00,17 de out de 2024,0,0,0,0,22,#LuisMontenegro since:2024-10-13 until:2024-10-20 lang:pt,Luis Montenegro,2024-10-17,19:30:39,2024-10-17
1845460543399686633,J.C.M.,"Verdade axiomática da semana:
#AndreVentura e o #Chega estão sempre a mentir e a inventar facto... excepto se falarem sobre o #PSD ou #LuisMontenegro.
Nestes casos, Ventura e Chega são tão fiáveis como 2+2=4.",2024-10-13 13:44:15+00:00,13 de out de 2024,0,0,0,0,26,#LuisMontenegro since:2024-10-13 until:2024-10-20 lang:pt,Luis Montenegro,2024-10-13,13:44:15,2024-10-13
1850202445940396347,Sam O Cachopo,"Aí o crlh! 

#luismontenegro
#comuna #comunista #lol #portugal",2024-10-26 15:46:52+00:00,26 de out de 2024,0,0,0,1,103,#LuisMontenegro since:2024-10-20 until:2024-10-27 lang:pt,Luis Montenegro,2024-10-26,15:46:52,2024-10-26
1849831274166284735,Grande Duque,"O André Ventura é o... Centro das Atenções, que muitas das vezes, são MÁS Atenções! 

Por outro lado, o 
@govpt
 liderado pelo dinâmico Primeiro-Ministro 
@LMontenegropm
 é o... Centro das... DECISÕES! 

#AndréVentura

#Chega",2024-10-25 15:11:58+00:00,25 de out de 2024,0,1,0,0,35,#LuisMontenegro since:2024-10-20 until:2024-10-27 lang:pt,Luis Montenegro,2024-10-25,15:11:58,2024-10-25
1849534016837320752,Jose Ribeiro,"#psd #ps #pedronunosantos #luismontenegro 
#chega #andreventura #Corrupção #Portugal
#Política #Democracia 
Portugal Melhor Agora!
A Voz Contra a Corrupção na Política Atual!
Corrupção: Um Obstáculo ao Progresso!
Saiba Mais Aqui E Agora!
 https://i.mtr.cool/tfxdrrwbio ",2024-10-24 19:30:46+00:00,24 de out de 2024,0,0,0,0,46,#LuisMontenegro since:2024-10-20 until:2024-10-27 lang:pt,Luis Montenegro,2024-10-24,19:30:46,2024-10-24
1849420582611210584,A Televisão,"Primeiro-ministro lamenta a morte de Marco Paulo, ""grande referência da cultura portuguesa""

#Famosos #SIC #LuísMontenegro #MarcoPaulo #primeiroministro

https://atelevisao.com/sic/primeiro-ministro-lamenta-a-morte-de-marco-paulo-grande-referencia-da-cultura-portuguesa/…",2024-10-24 12:00:02+00:00,24 de out de 2024,0,0,0,0,150,#LuisMontenegro since:2024-10-20 until:2024-10-27 lang:pt,Luis Montenegro,2024-10-24,12:00:02,2024-10-24
1849222551550984328,Rookie Veterano,"#Zambujal
#CovaDaMoura
#Psp
#CmTv
#OdairMoniz
#Racismo
#Criminalidade
#AnaRicardo
#Gnr
#PJ",2024-10-23 22:53:07+00:00,23 de out de 2024,0,0,0,0,482,#LuisMontenegro since:2024-10-20 until:2024-10-27 lang:pt,Luis Montenegro,2024-10-23,22:53:07,2024-10-23
1852670588105474558,Cristina,Alguém consegue explicar a inação do governo português em relaçao á catástrofe que se abateu no país vizinho?? Há alguns meses os espanhois acorreram em auxilio dos portugueses nos incendios. #luismontenegro #presidentedarepublica #governoportugues #AR #PSD #AD #PS #Chega #IL,2024-11-02 11:14:23+00:00,2 de nov de 2024,0,0,0,0,39,#LuisMontenegro since:2024-10-27 until:2024-11-03 lang:pt,Luis Montenegro,2024-11-02,11:14:23,2024-11-02
1850655409633157523,A VOZ DO POVO!,"TENS NOÇÃO QUE ÉS A
""LIZ TRUSS"" PORTUGUESA...

Ó,PONTO NEGRO!

DETESTAMOS QUASE TUDO NA TUA GOVERNAÇÃO...

SÓ ESTAMOS À ESPERA DAQUELA OPORTUNIDADE PARA POR-TE NO OLHO DA RUA...

O FUTURO DE PORTUGAL NÃO É PARA BRINCAR...

...A TUA GESTÃO TEM SIDO UMA PALHAÇADA!",2024-10-27 21:46:47+00:00,27 de out de 2024,0,0,0,0,151,#LuisMontenegro since:2024-10-27 until:2024-11-03 lang:pt,Luis Montenegro,2024-10-27,21:46:47,2024-10-27
1854953035979706466,A VOZ DO POVO!,"A CULPA É DOS INSPETORES DO M.P. E DA PJ. QUE NÃO FAZEM BEM O SEU TRABALHO...

NÓS, JÁ TÍNHAMOS PEDIDO UMA INVESTIGAÇÃO E A TUA DEMISSÃO...

FILHO DUMA GRANDE PUTA !

TU NÃO TENS CAPACIDADE PARA SER 1°MINISTRO...

DEMITE TODA A EQUIPA DE DIRECÇÃO LIGADA AO INEM !",2024-11-08 18:24:01+00:00,8 de nov de 2024,0,0,0,0,140,#LuisMontenegro since:2024-11-03 until:2024-11-10 lang:pt,Luis Montenegro,2024-11-08,18:24:01,2024-11-08
1854919854777938375,João Carlos Silveira,"Janeiro de 2015 - Governo PSD, vários cidadãos morrem por falta de assistência médica...
Novembro de 2024 - Governo PSD, vários cidadãos morrem por falta de assistência médica (vai em 8 até este momento)...
Exige-se a demissão do Primeiro Ministro #LuisMontenegro do #PSD",2024-11-08 16:12:10+00:00,8 de nov de 2024,0,0,0,0,58,#LuisMontenegro since:2024-11-03 until:2024-11-10 lang:pt,Luis Montenegro,2024-11-08,16:12:10,2024-11-08
1854655505873928610,António Mendonça," Já são 7, os portugueses 'assassinados' pelo Governo português, devido ao atraso no socorro do INEM.
A ineficácia mata! Será que o #LuisMontenegro é #islamico também ? Não me admira nada se ele fez alguma operação plástica , Porcos  ",2024-11-07 22:41:45+00:00,7 de nov de 2024,0,0,0,0,37,#LuisMontenegro since:2024-11-03 until:2024-11-10 lang:pt,Luis Montenegro,2024-11-07,22:41:45,2024-11-07
1852999565487505819,República Portuguesa,"#LuísMontenegro presidiu ainda ao Conselho de Ministros e esteve na #Assembleia da República para o #debate e votação na generalidade do Orçamento do Estado para 2025.

 Diana Quintela e Mariana Branco / Portal do Governo | Gonçalo Borges Dias/GPM

 2/2",2024-11-03 09:01:38+00:00,3 de nov de 2024,0,0,0,0,1547,#LuisMontenegro since:2024-11-03 until:2024-11-10 lang:pt,Luis Montenegro,2024-11-03,09:01:38,2024-11-03
1857159253619859801,Jose Ribeiro,"#psd #ps #pedronunosantos #luismontenegro 
#chega #andreventura #Corrupção #Portugal
#Política #Democracia 
Portugal Melhor Agora!
A Voz Contra a Corrupção na Política Atual!
Corrupção: Um Obstáculo ao Progresso!
Saiba Mais Aqui E Agora!
 https://i.mtrbio.com/beizvqboen ",2024-11-14 20:30:45+00:00,14 de nov de 2024,0,0,0,0,19,#LuisMontenegro since:2024-11-10 until:2024-11-17 lang:pt,Luis Montenegro,2024-11-14,20:30:45,2024-11-14
1856379423349432822,Nuno Valinhas,"Queria muito sacar a intervenção do #LuísMontenegro na abertura da #WebSummit para meter o seu ""LetsDuDiz"" a rodar, mas ao sacar o live... é isto que aparece.

Não estou a gozar. Tentem.",2024-11-12 16:51:59+00:00,12 de nov de 2024,3,2,0,0,2250,#LuisMontenegro since:2024-11-10 until:2024-11-17 lang:pt,Luis Montenegro,2024-11-12,16:51:59,2024-11-12
1856058436724896170,SAPO TEK,"O #Governo vai lançar um #LLM em português no próximo ano. O anúncio foi feito por #LuisMontenegro no palco do #WebSummit2024, dizendo que este é um novo passo de #Portugal na ambição e inovação",2024-11-11 19:36:29+00:00,11 de nov de 2024,0,2,0,0,263,#LuisMontenegro since:2024-11-10 until:2024-11-17 lang:pt,Luis Montenegro,2024-11-11,19:36:29,2024-11-11
1859695951302078466,Jose Ribeiro,"#psd #ps #pedronunosantos #luismontenegro 
#chega #andreventura #Corrupção #Portugal
#Política #Democracia 
Portugal Melhor Agora!
A Voz Contra a Corrupção na Política Atual!
Corrupção: Um Obstáculo ao Progresso!
Saiba Mais Aqui E Agora!
 https://i.mtrbio.com/nneuywjsco ",2024-11-21 20:30:40+00:00,21 de nov de 2024,0,0,0,0,9,#LuisMontenegro since:2024-11-17 until:2024-11-24 lang:pt,Luis Montenegro,2024-11-21,20:30:40,2024-11-21
1858869630820843990,António Mendonça,"@LMontenegropm
  e o grande inimigo do Batman são iguais 
@LulaOficial
  é um #bandido #luismontenegro é um #bandido",2024-11-19 13:47:10+00:00,19 de nov de 2024,0,1,0,0,19,#LuisMontenegro since:2024-11-17 until:2024-11-24 lang:pt,Luis Montenegro,2024-11-19,13:47:10,2024-11-19
1858597620903784906,Aliança da Terra,Afinal Luís Montenegro estava a brincar?! #luismontenegro #psd #woke,2024-11-18 19:46:18+00:00,18 de nov de 2024,0,0,0,0,8,#LuisMontenegro since:2024-11-17 until:2024-11-24 lang:pt,Luis Montenegro,2024-11-18,19:46:18,2024-11-18
1862232638485930383,Jose Ribeiro,"#psd #ps #pedronunosantos #luismontenegro 
#chega #andreventura #Corrupção #Portugal
#Política #Democracia 
Portugal Melhor Agora!
A Voz Contra a Corrupção na Política Atual!
Corrupção: Um Obstáculo ao Progresso!
Saiba Mais Aqui E Agora!
 https://i.mtrbio.com/yufvlsvcba ",2024-11-28 20:30:34+00:00,28 de nov de 2024,0,0,0,0,9,#LuisMontenegro since:2024-11-24 until:2024-12-01 lang:pt,Luis Montenegro,2024-11-28,20:30:34,2024-11-28
1861141174599242215,CNN Portugal,"O primeiro-ministro, questionado sobre uma eventual candidatura de Gouveia e Melo à Presidência da República, afirma que ""ninguém deve estar excluído por ter determinada condição"". 

 CNN Portugal

#CNNPortugal #EmTodasAsFrentes #LuísMontenegro #presidenciais",2024-11-25 20:13:29+00:00,25 de nov de 2024,9,2,17,0,7063,#LuisMontenegro since:2024-11-24 until:2024-12-01 lang:pt,Luis Montenegro,2024-11-25,20:13:29,2024-11-25
1861080866375569914,CNN Portugal,"""É preciso apurar responsabilidades, eventualmente, políticas"", afirmou Luís Montenegro esta segunda-feira, na abertura da CNN Portugal International Summit, sobre o que se tem passado com o INEM. 

#cnnportugal #EmTodasAsFrentes #luísmontenegro #inem",2024-11-25 16:13:50+00:00,25 de nov de 2024,2,1,3,0,1971,#LuisMontenegro since:2024-11-24 until:2024-12-01 lang:pt,Luis Montenegro,2024-11-25,16:13:50,2024-11-25
1864769353930907905,Jose Ribeiro,"#psd #ps #pedronunosantos #luismontenegro 
#chega #andreventura #Corrupção #Portugal
#Política #Democracia 
Portugal Melhor Agora!
A Voz Contra a Corrupção na Política Atual!
Corrupção: Um Obstáculo ao Progresso!
Saiba Mais Aqui E Agora!
 https://s.mtrbio.com/gpktnwdanx ",2024-12-05 20:30:34+00:00,5 de dez de 2024,0,0,0,0,11,#LuisMontenegro since:2024-12-01 until:2024-12-08 lang:pt,Luis Montenegro,2024-12-05,20:30:34,2024-12-05
1863288832365416689,JOANA AMARAL DIAS,"Precisamos de uma nova #Restauração da Independência! Claro que já não somos governados por #Madrid pelos reis da casa de Áustria. Mas somos controlados e dominados por potências e interesses estrangeiros, não eleitos e até opacos. Quem governa #portugal não é #luismontenegro ou",2024-12-01 18:27:30+00:00,1 de dez de 2024,32,40,238,0,69480,#LuisMontenegro since:2024-12-01 until:2024-12-08 lang:pt,Luis Montenegro,2024-12-01,18:27:30,2024-12-01
